nom,code_postal,commune,numero,voie,lieu_dit,site_internet,longitude,latitude,personnel_aidant,largeur_entree,aide_audition,entree_balise_sonore,sanitaires_pmr,stationnement_pmr,labels,types_handicap,difficulte_chemin_ext,difficulte_entree,difficulte_chemin_accueil,score
La Halle,25480,ECOLE-VALENTIN,,Rue DE CHATILLON,ZAC DE VALENTIN,,5.992250740528107,47.28149263664151,1,90,,,,1,,,1,,,1.45
La Halle aux Sucres,59140,Dunkerque,,Route du Quai Freycinet 3,,http://www.halleauxsucres.fr,2.3646279999999997,51.03575400000002,,,,,,1,,,,,,0.82
"""La House""",64140,Lons,29,Av F et Irene Joliot Curie,,,-0.423566,43.3063,1,90,,,1,1,,,,,,1.64
La Jaubertie,24220,Meyrals,,La Jaubertie,,,1.090001,44.906477,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La laiterie,50340,Grosville,6,Le Hamel au Cure,,https://la-laiterie.eu,-1.7229732871055605,49.4992492447944,1,105,1,,1,1,th,moteur|auditif|mental|visuel,,,,2.91
La Libellule Bleue,24420,Mayac,,Les Reignes,,https://www.libellulebleue.com,0.957888,45.266536,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Librairie les Rouairies,22100,Dinan,15,Rue des Rouairies,,https://la-librairie-dinan.bzh,-2.0501974225044255,48.45411473486189,1,90,,,,1,,,2,,,1.18
La Licorne,28800,Bonneval,1,Impasse de la Licorne,,,1.381858,48.18428,,,,,,,th,auditif|mental,,,,0.91
La Loggia,92110,Clichy,123,Boulevard Victor Hugo,,,2.3176431655883794,48.90222727537175,1,95,,,,,,,1,1,,1.27
LA LONGERE DU LAVOIR,37150,La Croix-en-Touraine,2,Rue du Lavoir,,,0.98211,47.342523,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
L'Altevic,68420,Hattstatt,,Rue de Wiggensbach,,,7.296342404342796,48.008078084176304,1,90,,,,,,,1,,,1.0
La Maison d'à Côté,37150,Luzillé,17,Rue du Gènèral de Gaulle,,,1.063137,47.260876,,,,,1,,th,moteur|visuel,2,,,1.36
La Maison d'Antan,64410,Arzacq-Arraziguet,1,Place de la Republique,,http://www.lamaison-dantan.fr,-0.411843,43.535577,,,,,,,th,auditif|mental,,,,0.91
La maison de Demeter,40320,Geaune,1291,Chemin de Paouilhe,,,-0.363691,43.637296,,,,,,,th,auditif|mental|visuel,,,,1.0
La Maison de la Beauté,92270,BOIS-COLOMBES,8,Place GABRIEL PERI,,https://www.facebook.com/LaMaisonDeLaBeaute/?ref=bookmarks,2.272606194019318,48.91374629941687,1,100,,,1,,,,,1,,1.55
la Maison de la Clé,69001,LYON 1ER,4,Place TOBIE ROBATEL,,,4.8312216997146615,45.768061816816534,1,90,,,,1,,,,,,1.18
La Maison de la Loire du Loir-et-Cher,41500,Mer,,Route Nationale,,https://www.maisondeloire41.fr,1.509736,47.700221,,,,,,,th,moteur|auditif|mental,,,,1.0
La Maison de la Presse,53000,Laval,2,Place de la Trémoille,,,-0.772648,48.069016,,100,,,,1,,,,,,0.82
La maison de la vision,34830,Jacou,2,Avenue de Vendargues,,,3.9049264482102646,43.65943190546122,,140,,,,1,,,,,,1.09
La Maison de Marie-Jeanne,02240,Alaincourt,39,Rue du Général de Gaulle,,https://www.la-maison-de-marie-jeanne.fr,3.375738,49.765988,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Maison des associations,92110,Clichy,80,Boulevard du Général Leclerc,,https://www.ville-clichy.fr/138-associations-clichy.htm,2.310024,48.905661,1,65,,,1,1,,,2,,,1.73
La Maison des Tilleuls,36260,Paudy,3,Place de la Mairie,,https://maisondestilleuls.wixsite.com/mdt36,1.919876396787004,47.03821384079073,,80,,,,1,,,2,,,0.82
La Maison des Vins des AOC Cheverny et Cour-Cheverny,41700,Cheverny,1,Avenue du Château,,https://www.maisondesvinsdecheverny.fr,1.459792,47.499423,,,,,,,th,moteur|auditif|mental,,,,1.0
La Maison du Pain,53000,Laval,10,Place de la Trémoille,,,-0.7727551460266114,48.068831236774685,1,120,,,,1,,,,,,1.45
La maison du port,76530,Yville-sur-Seine,501,Rue du Port,,,0.869762,49.398488,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Maison du Tisserand - Quintin,22800,Quintin,14,Rue des Degrés,,https://www.maisondutisserandquintin.com,-2.909888,48.405141,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
la Maison du Tourisme de Nogent-le-Roi,28210,Nogent-le-Roi,1,Rue Porte Chartraine,,http://www.nogentleroi-tourisme.com,1.529116,48.644729,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Maison éco-paysanne,17370,Saint-Trojan-les-Bains,7,Boulevard de la Plage,,http://www.maison-eco-paysanne.fr/,-1.200112,45.834425,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Malle des Indes,87000,Limoges,1,Rue Fitz-james,,,1.259609,45.832278,,120,,,,1,,,,,,1.0
La Manufacture Musée de la Mémoire et de la Création Textile,59100,Roubaix,29,Avenue Julien Lagache,,http://www.lamanufacture-roubaix.fr,3.196082,50.682907,,,,,,,th,moteur|mental|visuel,,,,1.0
la marquise,97450,Saint-Louis,,Rue du General de Gaulle,,,55.40714263916016,-21.281736690166213,1,,,,0,1,,,1,,,1.55
La Marquise Fleurie,76120,Le Grand-Quevilly,48,Place Eugene Delacroix,,,1.0439613409107553,49.402279372283246,1,100,,,,1,,,,,,1.27
LA MAVELYNIERE,28300,POISVILLIERS,17,Rue du Village,,http://www.lamavelyniere.com,1.469327509403229,48.50610412937265,1,100,,,1,1,,,1,,,2.0
La Mécanique des Fluides,69007,Lyon,27,avenue Jean Jaurès,,,4.84572,45.751407,,,,,,,,,1,1,,0.91
La Medina,55200,Commercy,7,Avenue Stanislas,,,5.590742,48.762758,1,80,,,,1,,,,2,,1.27
La Mer Blanche,66700,Argelès-sur-Mer,,Chemin du Pas de l'Arbre Blanc,,https://www.lamerblanche.fr,3.012838,42.579026,,,,,,,th,moteur|auditif|mental,,,,1.0
La mère Bouvier,01310,Polliat,,Place de la Mairie,,https://Chez.la.mere.bouvier.com,5.126661,46.249115,,,,,,,th,moteur|mental|visuel,,,,1.0
la mésange bleue,54290,Bainville-aux-Miroirs,6,Route de Montauban,,https://www.bar-restaurant-lamesangebleue.com/,6.279887,48.439236,,,,,,,th,auditif|mental|visuel,,,,1.0
LA METAIRIE DU BREIL,35330,Loutehel,,La Metairie du Breil,,http://www.lametairiedubreil.com,-2.06171,47.93891,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La Meule A Pains,17310,Saint-Pierre-d'Oléron,3,Rue Pierre Loti,,,-1.304924,45.94455,,90,,,,1,,,,1,,1.0
La Meuse Gourmande,55000,Bar-le-Duc,1,Rue François de Guise,,,5.157382,48.771466,,,,,,,,,,1,,0.64
L Amiraute Immobilier,78800,HOUILLES,18,Rue GABRIEL PERI,,,2.188937366008759,48.92520274895454,,90,,,,1,,,,1,,1.0
L’Amirauté immobilier,78500,Sartrouville,8,Avenue de la République,,,2.1562412381172185,48.93753047764106,,90,,,,1,,,,1,,1.0
La Molle Pierre,88340,Le Val-d'Ajol,24,Olichamp,,http://www.gite-lamollepierre.fr/,6.549375,47.98873,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
L'Amuse Bouche,69006,Lyon,28,Rue Juliette Récamier,,http://www.l-ab.fr/,4.855196,45.765425,1,90,,,0,,,,,1,,1.0
Landes Escapades Animations,40990,Saint-Paul-lès-Dax,,Route du Berceau,,https://www.domainelelanne.fr,-1.025981,43.740976,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
LANG PHILIPPE,88250,La Bresse,43,Route de Lispach,,http://www.chalet-lavosgienne.com,6.923006,48.034125,,,,,,,th,moteur|auditif|mental,,,,1.0
L'ANNEXE,40150,Angresse,39,Route de Portets,,,-1.37872,43.650094,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
L'Annexe Pizza,34830,Jacou,3,Avenue de Vendargues,,https://www.annexe-pizza.com/,3.906449864152819,43.65972711933115,,90,,,,1,,,1,,,1.0
L'antirouille,69001,Lyon,2,Place Rouville,,,4.825069,45.769616,,100,,,0,1,,,2,,,0.82
La Paillotte du Porticcio,56640,Arzon,2,Rue de la Poste,,,-2.8913703560829167,47.54659640891961,,90,,,,1,,,,,,0.73
La Palette,92110,CLICHY,52,Boulevard JEAN JAURES,,,2.306526,48.899836,1,110,,,,1,,,,,1,1.64
La Palmeraie,78800,Houilles,52,Boulevard Henri Barbusse,,,2.190779,48.927772,,90,,,,,,,,1,,0.55
La Panetiere,17310,Saint-Pierre-d'Oléron,24,Rue de la République,,,-1.3075647275763915,45.943040940300484,,90,,,,1,,,,,,0.73
la paniere,69330,Meyzieu,,Rue de la République,,,5.002802,45.766564,,150,,,,,,,,,,0.64
La Parenthèse,24290,Montignac,18,Avenue Jean Jaurès,,https://www.la-parenthese-montignac.com/,1.1708878599550279,45.06468577197115,1,95,,,1,1,th,moteur|auditif|mental|visuel,,,,2.36
La Parenthèse Normande,76520,La Neuville-Chant-d'Oisel,,Route des Andelys,,http://www.laparenthese-normande.fr,1.236319,49.371901,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La parisienne haute coiffure,92110,Clichy,36,Rue Villeneuve,,,2.309017181396485,48.90486838816171,1,90,,,,,,,,,,0.73
La Passagère,69003,LYON 3EME,21,Quai Victor Augagneur,Péniche amarrée au Rhône,,4.840306341648103,45.760588485889436,,,,,0,,,,2,,1,0.64
La Passion des Pains,25000,Besançon,67,Rue de Belfort,,,6.03114,47.2491,1,90,,,,1,,,,,,1.18
La passion du chocolat,78800,Houilles,25,Rue Gabriel Péri,,,2.189039289951325,48.92525561878353,1,90,,,,1,,,,1,,1.45
La Pataterie,82000,MONTAUBAN,155,Rue ROMY SCHNEIDER,ZONE FUTUROPOLE,https://www.lapataterie.fr/,1.3849961757659912,44.04018015090285,,90,,,1,1,,,1,,,1.45
La Pergola,17310,Saint-Pierre-d'Oléron,91,Avenue de Bel Air,,http://restaurant-la-pergola-oleron.fr,-1.312273442745209,45.93931400080074,1,90,,,,1,,,,,,1.18
la perle du lac,97413,Cilaos,,Rue de la Mare à Joncs,,,55.47585546970368,-21.133438601922304,1,,,,,1,,,,,,1.27
LA PETITE BOUTIQUE,92110,Clichy,84,Boulevard Jean Jaurès,,,2.303898,48.903064,1,84,,,,,,,,1,1,1.36
La Petite Fabriq',34830,Jacou,24,Rue Louis Breguet,,,3.904502538498492,43.65852810569096,,100,,,,1,,,1,,,1.09
La Petite Folie,17310,Saint-Pierre-d'Oléron,70,Place DE L EGLISE,,,-1.3049758251872847,45.94341765462074,,90,,,,1,,,,1,,1.0
La petite Imprimerie Ingka Centre Bayonne SAS,64990,Saint-Pierre-d'Irube,,Avenue du Portou,,,-1.44411,43.47992,,90,1,,1,1,,,,,,1.64
La Petite Maison,16310,Roussines,6,Rue de la Lanterne,,,0.619773,45.723578,,,,,,,th,auditif|mental|visuel,,,,1.0
la petite marquise,37000,Tours,97,Rue de la Fuye,,,0.7027709484100342,47.38866764000251,1,100,,,,1,,,,1,,1.55
La petite salle,64990,Saint-Pierre-d'Irube,,Avenue du Portou,,,-1.44411,43.47992,1,90,,,1,1,,,,,,1.64
La Petite Touche,78800,HOUILLES,22,Rue GABRIEL PERI,,,2.189209,48.925206,,90,,,,1,,,,1,,1.0
La Pince à Vélo,72220,Teloché,30 ter,Rue du 8 Mai,,https://lapinceavelo.eatbu.com/?lang=fr,0.268174633383751,47.88916332564396,,,,,,1,,,,,,0.82
La Pince Gourmande,78800,Houilles,5,Rue Marcel Sembat,,,2.188049,48.922211,,90,,,,1,,,,1,,1.0
lapinou'aide,13110,Port-de-Bouc,15,Lotissement les Genets,,,4.9987120221157975,43.4098094484588,,,,,,1,,,,,,0.82
La Place,55200,Commercy,7,Place Charles de Gaulle,,,5.592342,48.761865,1,80,,,,1,,,,,,1.27
La plage,22700,Perros-Guirec,17,Boulevard Joseph le Bihan,,,-3.4571769833564763,48.81547971282721,,90,,,,1,,,,,,0.73
La plage,22140,Tonquédec,4,Route du Chateau,,,-3.39803159236908,48.671196837281904,,,,,,,,,2,,,0.36
La plage de Cayeux sur Mer,80410,Cayeux-sur-Mer,138,Rue du Maréchal Foch,,https://www.cayeux-sur-mer.fr,1.493258,50.179167,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La poissonnerie (Jaju),92110,CLICHY,97,Boulevard JEAN JAURES,,,2.303566932678223,48.903081805179305,1,120,,,,1,,,,1,1,2.0
La Pomponette,82600,Verdun-sur-Garonne,1105,Route de Grenade,,,1.2394896894693377,43.84060559131498,1,100,,,,1,,,,,,1.27
La Porte Blanche,28800,Bonneval,17,Rue Porte Blanche,,,1.38199,48.184195,,,,,,,th,auditif|mental,,,,0.91
la Poste,77127,Lieusaint,29,Rue de Paris,,,2.550788819789887,48.63314966174299,,120,,,,1,,,,,,1.0
La poste,66500,Prades,4,Rue Victor Hugo,,,2.4230786562293365,42.617050068279575,1,,,,,1,,,2,,,1.27
La poste,40180,Narrosse,,Route de Sort,,,-1.0129375020318812,43.69376213041729,,,,,,1,,,,,,0.82
La poste,72110,Torcé-en-Vallée,1,Rue de la Poste,,,0.39655,48.134052,,80,,,,,,,,1,,0.64
La Poste,73000,Chambéry,287,Av d’Annecy,,,5.916977226734161,45.58863952720088,1,100,,,,1,,,,,,1.27
La Poste,69440,Mornant,2,Place de la Poste,,https://www.laposte.fr/,4.672314226627351,45.61989827187879,,100,,,,1,,,1,,1,1.36
La Poste,95280,Jouy-le-Moutier,9,Allee des Eguerets,,,2.0443288405965547,49.01169554861216,1,90,,,,1,,,1,,,1.45
La Poste,82600,Verdun-sur-Garonne,26,Place de l'Eperon,,,1.234962120652199,43.85300119211047,,100,,,,1,,,,,,0.82
La Poste,07200,Aubenas,9001,Place DU CHAMP DE MARS,centre ville,,5.4440317,45.562758,,,,,,1,,,,,,0.82
La Poste,78800,Houilles,16,Avenue Schoelcher,,,2.190637886524201,48.92420526102397,,120,,,,,,,,1,,0.82
La Poste,60460,Précy-sur-Oise,4,Rue du 8 Mai 1945,,,2.367991,49.206944,,80,,1,,1,,,1,,,1.55
La Poste,01680,LHUIS,,AU BOURG,,,5.535467863082886,45.74554148868063,,100,,,,1,,,,,,0.82
La Poste,82000,Montauban,6,Allée de l’Empereur,,https://www.laposte.fr/,1.356735,44.01637,,90,,,,1,,,,,,0.73
La Poste,22560,Pleumeur-Bodou,13,Rue des Chardons,,,-3.517914,48.772261,,90,1,,,1,,,,,,1.18
La Poste,21000,Dijon,,Place du President Wilson,,,5.0432074069976816,47.31685024957003,1,90,,,,1,,,,,,1.18
La Poste,17310,Saint-Pierre-d'Oléron,6,Rue du Général de Gaulle,,,-1.3060024380683901,45.9431451155218,1,90,,,,1,,,,,,1.18
La Poste,40440,Ondres,,Rue du 19 Mars 1962,,https://localiser.laposte.fr/landes/ondres/ondres-402090,-1.4459195671588534,43.564186089272646,1,90,,,,1,,,,,,1.18
La Poste,25000,Besançon,44,Rue de Belfort,,,6.0298,47.2483,1,90,,,,,,,,1,,1.0
La Poste,78500,Sartrouville,36,Avenue Jean Jaures,,,2.160542,48.940786,,90,,,,1,,,,,,0.73
La Poste,76320,Caudebec-lès-Elbeuf,118,Rue de la République,,,1.019098,49.283427,1,90,,,,1,,,1,,,1.45
La Poste,42230,Roche-la-Molière,19,Rue de la République,,https://www.laposte.fr/particulier/outils/trouver-un-bureau-de-poste/bureau-detail/roche-la-moliere-bp/07917A,4.322398602962495,45.43464433753236,1,77,1,,,1,,,1,,,2.0
La Poste,55200,Commercy,16,Place Charles de Gaulle,,https://localiser.laposte.fr/meuse/commercy/commercy-551220,5.592464645196743,48.76133820458988,1,160,,,,1,,,,1,,1.82
L'APOSTROPHE,51100,Reims,59,Place Drouet d’Erlon,,http://www.restaurant-lapostrophe.com/,4.026508033275605,49.255684631953336,1,90,,,1,1,,,,,,1.64
La Presse,92110,CLICHY,9,Place REPUBLIQUE F MITTERRAND,,,2.312445,48.903265,1,115,,,1,,,,,,1,1.64
La Presse,92270,Bois-Colombes,3,Rue du Général Leclerc,,,2.272407710552216,48.91323510427978,1,110,,,,,,,,,,0.91
La P'Tite Basquie,92270,BOIS-COLOMBES,2,Rue MERTENS,ANGLE 41 RUE DES BOURGUIGNONS,,2.273603975772858,48.91392609784237,1,,,,,1,,,,,,1.27
La P'Tite Pause,78800,HOUILLES,45,Rue MATTEOTI,,,2.183345,48.936393,,80,,,,,,,1,,,0.64
L'Arbre A Jeux,07000,Privas,13,Rue Helene Durand,,,4.596693,44.735502,1,100,,1,,1,,,1,,,2.0
L’archipel,75010,Paris,17,Boulevard de Strasbourg,,http://www.larchipel.net,2.354667,48.870469,,200,,,0,1,,,,,,1.09
l'archipel des metiers d'art,97413,Cilaos,82,Rue du Père Boiteau,,,55.47230958938599,-21.13285317665861,1,,,,1,1,,,,,,1.73
La Regle du Jeu,37000,TOURS,9,Rue COLBERT,,,0.687446,47.395482,1,100,,,,1,,,,1,,1.55
La Reine des Velos,78800,Houilles,83,Boulevard Henri Barbusse,,,2.185348570346833,48.93036610469468,,90,,,,,,,,,,0.27
La Renaissance,87200,Saint-Junien,330,Cote de Sicioreix,,https://gitelimousincampagne.wixsite.com/gitelimousincampagne,0.884517,45.895942,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La residence,78570,Andrésy,62,Boulevard Noël Marc,,,2.0566713241089833,48.97744926111094,,80,,,,,,,,,,0.36
L’aresse,62710,COURRIERES,115,Rue RAOUL BRIQUET,,,2.944183051586151,50.447567989672756,,90,,,,,,,1,,,0.55
La Rive,50170,Pontorson,7,Route de la Rive,,https://www.larive-lemontsaintmichel.com/,-1.484564,48.611312,,,,,0,,,,,,,0.36
La rose bleue,55400,Étain,2,Rue Raymond Poincare,,,5.634808838367463,49.2133255764157,,,,,,,,,,1,,0.64
La Roseraie de Saint-Vincent,64800,Baudreix,19,Chemin Henri IV,,,-0.251672,43.212706,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
La rotonde Stalingrad,75019,Paris,8,Place de la Bataille de Stalingrad,,,2.3696807026863103,48.883516866955645,,90,,,0,1,,,2,1,,1.0
La Royale,25000,Besançon,25,Rue de Belfort,,,6.02711,47.2471,1,90,,,,1,,,,,,1.18
Larrendart Le Bistro,40440,Ondres,120,place Richard Feuillet,,https://www.larrendart-le-bistrot.fr/,-1.4462073712638817,43.562781474937566,,90,,,1,1,,,,,,1.18
L'Artisan,55100,Verdun,7,Rue du Président Poincaré,,,5.386178,49.159034,,,,,,,,,,1,,0.64
L Artisan et Ses Douceurs,92110,Clichy,66,Boulevard Jean Jaurès,,,2.30527,48.901379,1,152,,,,,,,1,,,1.36
L'Art O Zoir,37000,TOURS,138,Rue DE LA FUYE,,,0.7034146785736085,47.386593826221485,1,90,,,,1,,,,1,1,1.73
La Ruche qui dit oui,92270,Bois-Colombes,63,Rue des Bourguignons,,,2.274928987026215,48.91493789260121,1,,,,,,,,,,,0.82
lasaisondesthés...à la pointe du raz,29770,Plogoff,1,La Pointe du Raz,,http://lasaisondesthes.com,-4.722825,48.038156,1,160,,,1,1,,,,,,2.0
la saison des thés... à morlaix,29600,Morlaix,34,Grand Rue,,http://lasaisondesthes.com,-3.826338,48.576683,1,90,,,1,1,,,,,,1.64
La salle Bleue,44390,Petit-Mars,,Rue de l’Egretière,,,-1.457042992115021,47.39539698504404,,90,,,1,1,,,1,,,1.45
L’as du cuir,78800,Houilles,17,Avenue Charles de Gaulle,,,2.186621,48.921676,,90,,,,1,,,,1,,1.0
La Sicilia,55400,Étain,8,Rue Raymond Poincare,,,5.635270178318024,49.213395661900506,,,,,,,,,,1,,0.64
La Sirene,56640,Arzon,2,Quai des Cabestans,,,-2.8926417231559753,47.542392339917974,,,,,,1,,,,,,0.82
La Solognote,18410,Brinon-sur-Sauldre,34,Grande Rue,,,2.256274223327637,47.564545908483055,1,100,,,1,1,,,,,,1.73
La Sorciere,56640,ARZON,59,Rue DES FONTAINES,,,-2.9070773720741276,47.549782730990515,,,,,,1,,,,1,1,1.36
La Source de Peyssou,24440,Saint-Avit-Sénieur,,Grand Peyssou,,https://www.lasourcedepeyssou.com,0.845382,44.779836,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Las pizzas,78800,Houilles,110,Boulevard Henri Barbusse,,,2.185114,48.930745,,80,,,,,,,,1,,0.64
L'Assiette de Jacou,34830,Jacou,18,Rue Louis Breguet,,https://assiettedejacou.fr/,3.9039567089639613,43.65932198816971,,90,,,,1,,,1,,,1.0
L'Astrée,73000,Chambéry,7,Rue du Théâtre,,,5.924158,45.565472,,90,,,,,,,,,,0.27
La Tabatiere,74170,SAINT-GERVAIS-LES-BAINS,15,Rue DU MONT BLANC,,,6.711924970149995,45.89227455263662,,120,,,,,,,,1,,0.82
La Table de Montebello,37400,Amboise,98,Rue Nationale,,,0.980352,47.410953,1,90,,,0,1,,,2,1,1,1.73
La Table de Sandorine,08300,RETHEL,26,Rue PIERRE LATECOERE,ZAC DE L'ETOILE,http://restaurant-traiteur-sandorine.com,4.368096,49.520863,1,180,,,1,1,,,1,,,2.27
La Table de Ty Pot,29660,CARANTEC,5,Place DE LA REPUBLIQUE,,,-3.915304,48.669005,1,140,,,1,1,,,,,,2.0
La table du boulanger,77127,Lieusaint,35,Avenue René Cassin,,,2.5553048133951966,48.63052951565079,,120,,,,1,,,,,,1.0
L’Atalante,78600,Maisons-Laffitte,48,Rue du Prieuré,,,2.147062,48.946355,,80,,,,,,,,,,0.36
La Taverne du Midi,33000,Bordeaux,26,Rue Charles Chaumet,,,-0.613017,44.848624,,,,,,,th,auditif|mental,,,,0.91
L'Atelier,69001,Lyon,13,Rue de l'Arbre Sec,,,4.835588,45.766621,1,90,,,,,,,2,,,0.73
l'Atelier 13 Tzen,64990,Saint-Pierre-d'Irube,,Avenue du Portou,,,-1.44411,43.47992,1,90,,,1,1,,,,,,1.64
l'Atelier 17,60700,Pont-Sainte-Maxence,51,Rue Charles Lescot,,https://www.ccpoh.fr/vivre-au-quotidien/atelier-17,2.6056373119354252,49.30076777453042,,,,,,1,,,,,,0.82
L'Atelier Bistrot,92110,Clichy,13,Rue Henri Barbusse,,,2.301584,48.898127,1,86,,,0,,,,,1,1,1.36
L'Atelier Coiffure,95000,CERGY,28,Rue NATIONALE,CERGY VILLAGE,,2.062,49.037097,1,90,,,1,1,,,,,1,1.91
L’atelier des lumières,75011,PARIS 11,38,Rue SAINT MAUR,,,2.380855,48.86157,,,,,1,,,,,,,0.82
L'Atelier des Pains & Co,92000,Nanterre,,Jardin de l'Arche,,,2.2209092974662785,48.897522998506375,,90,,,,,,,,,,0.27
L'Atelier du Pain,56740,Locmariaquer,20,Rue Clemenceau,,,-2.943468,47.569148,1,90,,,,1,,,,1,,1.45
L'Atelier En Herbe,37250,Montbazon,22,Rue Nationale,,,0.714883,47.287582,1,90,,,,1,,,,,1,1.45
L'Atelier Nature,40440,Ondres,35,Avenue du Docteur Lesca,,https://lateliernature-ondres.fr/,-1.44569,43.562987,1,90,,,,1,,,,,1,1.45
L'atelier Villeneuve,92110,Clichy,1,Rue Villeneuve,,,2.3042374849319462,48.90297836704317,1,75,,,,1,,,,1,,1.55
L'Atenium,69007,Lyon,80,rue Montesquieu,,,4.844976,45.751258,,,,,,1,,,1,1,,1.36
La Tentation,72000,Le Mans,14,Place George Washington,,,0.20246118307113647,47.995428736467034,,,,,,1,,,,,,0.82
L’Atlas,78420,CARRIERES SUR SEINE,145,Rue DU GENERAL LECLERC,,,2.1777686476707463,48.91591441375366,,80,,,,,,,,1,1,0.91
La Tourbière de Gimel,42660,Saint-Régis-du-Coin,,Route de Gimel,,https://www.loiretourisme.com/fiche/98280/la-tourbiere-de-gimel,4.48094666004181,45.29353929285322,,,,,,1,,,2,,,0.82
La Tour de l'Horloge,62340,Guînes,,Rue du Chateau,,http://www.tour-horloge-guines.com/,1.869504,50.868957,,,,,,,th,moteur|mental,,,,0.91
La Tradition,72230,Ruaudin,25,Rue Principale,,,0.26353307068347936,47.94359721954999,,,,,,,,,,,,0.36
La Trinité,42100,Saint-Étienne,24,Rue des Docteurs Charcot,,,4.391980469226838,45.42181403502279,1,80,,,,1,,,,1,,1.55
L'Attablee des Rochers,37310,COURCAY,5,Place DE L'EGLISE,,https://lattableedesrochers.eatbu.com,0.876095,47.250045,1,120,,,0,,,,1,,,1.27
L'auberge du Laurier,40700,Saint-Cricq-Chalosse,1459,Route d'Amou,,https://www.aubergedulaurier.fr,-0.674172,43.63858,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
l'Auberge Dupuytren,87260,Pierre-Buffière,24,Avenue de la République,,https://www.hotel-limousin.fr,1.358529,45.695046,,,,,,,th,auditif|mental,,,,0.91
Laureen Coiffure,92110,CLICHY,5,Rue CHARLES ET RENE AUFFRAY,,,2.303613,48.901829,1,70,,,,,,,,1,1,1.36
L'Austrasius,55250,Beaulieu-en-Argonne,2,Grande Rue,,,5.068392,49.032315,,80,,,1,,,,,,,0.82
L'Auto Ecole de Pargny,51340,PARGNY-SUR-SAULX,6,Avenue DU MARECHAL LECLERC,,https://l-auto-ecole-de-pargny.webnode.fr,4.849463403224946,48.76928828144502,,,,,,,,,,,,0.36
La Vague Bleue,82600,Verdun-sur-Garonne,32,Chemin des Guiraudis,,,1.2396231293678286,43.84303152490004,1,1000,,,,1,,,1,,,1.82
La valse du temps,13001,Marseille,24,Rue d'Aix,,,5.375734,43.300237,1,100,1,1,1,1,th,moteur|auditif|mental|visuel,,,,3.36
L'avant seine,78570,Andrésy,44,Boulevard Noël Marc,,,2.05721849491169,48.97803725931033,,120,,,,,,,,1,,0.82
Lav'Club,92110,Clichy,72,Rue de Paris,,,2.30400681503852,48.9007908837143,,80,,,,,,,,1,,0.64
L'Aventure Michelin,63100,Clermont-Ferrand,32,Rue du Clos Four,,https://laventure.michelin.com,3.105941712856293,45.79070023382127,1,90,1,,2,1,th,moteur|auditif|mental|visuel,2,,,2.82
Laverie,92110,Clichy,98,Rue de Paris,,,2.302469,48.902207,,110,,,,,,,,1,,0.73
Laverie,78500,Sartrouville,12,Avenue Jean Jaures,,,2.162043392527267,48.94175461464776,,80,,,,1,,,,,,0.82
Laverie automatique,69001,Lyon,2,Rue Terme,,,4.831318,45.76926,,100,,,,1,,,,1,,1.09
Laverie Automatique,69120,Vaulx-en-Velin,110,Rue de la République,,https://www.washndry-concept.com/laverie/laverie-washn-dry-vaulx-en-velin/,4.929959,45.785507,,,,,,,,,,,,0.36
Laverie de la Fresque,69001,LYON 1ER,1,Rue DE LA MARTINIERE,,,4.828112,45.768296,,75,,,,1,,,,,,0.82
Laverie Libre Service S.B.S,92270,Bois-Colombes,3,Rue Mertens,,,2.273185551166535,48.91403538676518,,,,,,1,,,,1,,1.09
Laverie Speed Queen,40440,Ondres,1529,Avenue du 11 Novembre 1918,,http://www.laverie-ondres.fr/,-1.444178,43.566117,,90,,,,1,,,,,,0.73
La Verriere,92100,BOULOGNE-BILLANCOURT,26,Rue DE LA SAUSSIERE,,,2.240044176578522,48.83810312829446,1,,,,,,,,,2,,0.82
la Verrière,42100,Saint-Étienne,24,Rue P et Dominique Ponchardier,,https://www.saint-etienne-evenements.com/fr/la-verriere,4.402942,45.427934,,100,,,2,1,,,1,,,1.55
La Vie Claire,69001,LYON 1ER,1,Rue THIMONNIER,,,4.829128,45.767676,,150,,,,1,,,1,,,1.36
La Vie Claire,78800,Houilles,9,Place Michelet,,,2.187993228435517,48.92442731836501,1,120,,,,1,,,,,,1.45
